task_id,image,diagnosis,user,date,icl
47,174,Normal,jason,Sun Aug 30 2015 12:36:19 GMT-0400 (EDT),icsfy_100
48,214,Plus,jason,Sun Aug 30 2015 12:36:35 GMT-0400 (EDT),icsfy_100
49,164,Normal,jason,Sun Aug 30 2015 12:36:49 GMT-0400 (EDT),icsfy_100
5,177,Normal,jason,Sun Aug 30 2015 12:09:12 GMT-0400 (EDT),icsfy_100
50,183,Normal,jason,Sun Aug 30 2015 12:37:07 GMT-0400 (EDT),icsfy_100
51,152,Normal,jason,Sun Aug 30 2015 12:37:20 GMT-0400 (EDT),icsfy_100
52,183,Normal,jason,Sun Aug 30 2015 12:37:24 GMT-0400 (EDT),icsfy_100
53,126,PrePlus,jason,Sun Aug 30 2015 12:37:57 GMT-0400 (EDT),icsfy_100
54,176,Normal,jason,Sun Aug 30 2015 12:38:08 GMT-0400 (EDT),icsfy_100
55,205,Normal,jason,Sun Aug 30 2015 12:38:23 GMT-0400 (EDT),icsfy_100
56,130,Plus,jason,Sun Aug 30 2015 12:38:31 GMT-0400 (EDT),icsfy_100
57,135,Normal,jason,Sun Aug 30 2015 12:38:46 GMT-0400 (EDT),icsfy_100
58,199,Plus,jason,Sun Aug 30 2015 12:39:02 GMT-0400 (EDT),icsfy_100
59,185,Normal,jason,Sun Aug 30 2015 12:39:18 GMT-0400 (EDT),icsfy_100
6,198,Normal,jason,Sun Aug 30 2015 12:09:27 GMT-0400 (EDT),icsfy_100
60,202,Normal,jason,Sun Aug 30 2015 12:39:32 GMT-0400 (EDT),icsfy_100
61,196,Normal,jason,Sun Aug 30 2015 12:39:46 GMT-0400 (EDT),icsfy_100
62,189,Normal,jason,Sun Aug 30 2015 12:40:00 GMT-0400 (EDT),icsfy_100
63,207,Plus,jason,Sun Aug 30 2015 12:40:13 GMT-0400 (EDT),icsfy_100
64,159,PrePlus,jason,Sun Aug 30 2015 12:40:48 GMT-0400 (EDT),icsfy_100
65,153,Plus,jason,Sun Aug 30 2015 12:41:00 GMT-0400 (EDT),icsfy_100
66,197,Normal,jason,Sun Aug 30 2015 12:41:16 GMT-0400 (EDT),icsfy_100
67,192,Normal,jason,Sun Aug 30 2015 12:41:32 GMT-0400 (EDT),icsfy_100
68,139,Normal,jason,Sun Aug 30 2015 12:41:35 GMT-0400 (EDT),icsfy_100
69,193,Plus,jason,Sun Aug 30 2015 12:42:32 GMT-0400 (EDT),icsfy_100
7,213,Normal,jason,Sun Aug 30 2015 12:09:46 GMT-0400 (EDT),icsfy_100
70,212,PrePlus,jason,Sun Aug 30 2015 12:43:13 GMT-0400 (EDT),icsfy_100
71,171,Normal,jason,Sun Aug 30 2015 12:43:29 GMT-0400 (EDT),icsfy_100
72,178,Normal,jason,Sun Aug 30 2015 12:43:43 GMT-0400 (EDT),icsfy_100
73,127,Plus,jason,Sun Aug 30 2015 12:43:58 GMT-0400 (EDT),icsfy_100
74,191,Plus,jason,Sun Aug 30 2015 12:44:12 GMT-0400 (EDT),icsfy_100
75,200,Plus,jason,Sun Aug 30 2015 12:44:35 GMT-0400 (EDT),icsfy_100
76,125,PrePlus,jason,Sun Aug 30 2015 12:44:57 GMT-0400 (EDT),icsfy_100
77,185,Normal,jason,Sun Aug 30 2015 12:45:01 GMT-0400 (EDT),icsfy_100
78,190,Normal,jason,Sun Aug 30 2015 12:45:17 GMT-0400 (EDT),icsfy_100
79,210,Plus,jason,Sun Aug 30 2015 12:45:34 GMT-0400 (EDT),icsfy_100
8,139,Normal,jason,Sun Aug 30 2015 12:10:03 GMT-0400 (EDT),icsfy_100
80,129,Normal,jason,Sun Aug 30 2015 12:45:39 GMT-0400 (EDT),icsfy_100
81,160,Normal,jason,Sun Aug 30 2015 12:45:57 GMT-0400 (EDT),icsfy_100
82,141,Plus,jason,Sun Aug 30 2015 12:47:17 GMT-0400 (EDT),icsfy_100
83,140,Normal,jason,Sun Aug 30 2015 12:47:43 GMT-0400 (EDT),icsfy_100
84,146,Normal,jason,Sun Aug 30 2015 12:48:01 GMT-0400 (EDT),icsfy_100
85,128,Normal,jason,Sun Aug 30 2015 12:48:15 GMT-0400 (EDT),icsfy_100
86,170,Normal,jason,Sun Aug 30 2015 12:48:17 GMT-0400 (EDT),icsfy_100
87,181,Plus,jason,Sun Aug 30 2015 12:48:40 GMT-0400 (EDT),icsfy_100
88,159,PrePlus,jason,Sun Aug 30 2015 12:49:14 GMT-0400 (EDT),icsfy_100
89,161,Normal,jason,Sun Aug 30 2015 12:49:30 GMT-0400 (EDT),icsfy_100
9,174,Normal,jason,Sun Aug 30 2015 12:10:54 GMT-0400 (EDT),icsfy_100
90,131,Normal,jason,Sun Aug 30 2015 12:49:45 GMT-0400 (EDT),icsfy_100
91,204,Normal,jason,Sun Aug 30 2015 12:49:47 GMT-0400 (EDT),icsfy_100
92,145,Normal,jason,Sun Aug 30 2015 12:50:10 GMT-0400 (EDT),icsfy_100
93,196,Normal,jason,Sun Aug 30 2015 12:50:13 GMT-0400 (EDT),icsfy_100
94,148,PrePlus,jason,Sun Aug 30 2015 12:51:02 GMT-0400 (EDT),icsfy_100
95,214,Plus,jason,Sun Aug 30 2015 12:51:07 GMT-0400 (EDT),icsfy_100
96,152,Normal,jason,Sun Aug 30 2015 12:51:12 GMT-0400 (EDT),icsfy_100
97,155,Normal,jason,Sun Aug 30 2015 12:51:25 GMT-0400 (EDT),icsfy_100
98,142,Plus,jason,Sun Aug 30 2015 12:51:29 GMT-0400 (EDT),icsfy_100
99,121,Normal,jason,Sun Aug 30 2015 12:51:46 GMT-0400 (EDT),icsfy_100
0,165,PrePlus,jim,Thu Sep 10 2015 14:47:47 GMT-0400 (Eastern Daylight Time),icsfy_100
1,194,Normal,jim,Thu Sep 10 2015 14:47:52 GMT-0400 (Eastern Daylight Time),icsfy_100
10,206,PrePlus,jim,Thu Sep 10 2015 14:48:50 GMT-0400 (Eastern Daylight Time),icsfy_100
100,124,Normal,jim,Thu Sep 10 2015 14:56:19 GMT-0400 (Eastern Daylight Time),icsfy_100
101,203,Plus,jim,Thu Sep 10 2015 14:56:22 GMT-0400 (Eastern Daylight Time),icsfy_100
102,158,PrePlus,jim,Thu Sep 10 2015 14:56:25 GMT-0400 (Eastern Daylight Time),icsfy_100
103,122,Plus,jim,Thu Sep 10 2015 14:56:30 GMT-0400 (Eastern Daylight Time),icsfy_100
104,123,PrePlus,jim,Thu Sep 10 2015 14:56:37 GMT-0400 (Eastern Daylight Time),icsfy_100
105,166,Normal,jim,Thu Sep 10 2015 14:56:41 GMT-0400 (Eastern Daylight Time),icsfy_100
106,178,Normal,jim,Thu Sep 10 2015 14:56:44 GMT-0400 (Eastern Daylight Time),icsfy_100
107,161,Normal,jim,Thu Sep 10 2015 14:56:52 GMT-0400 (Eastern Daylight Time),icsfy_100
108,150,Normal,jim,Thu Sep 10 2015 14:57:01 GMT-0400 (Eastern Daylight Time),icsfy_100
109,123,Plus,jim,Thu Sep 10 2015 14:57:06 GMT-0400 (Eastern Daylight Time),icsfy_100
11,162,PrePlus,jim,Thu Sep 10 2015 14:49:02 GMT-0400 (Eastern Daylight Time),icsfy_100
110,180,Plus,jim,Thu Sep 10 2015 14:57:10 GMT-0400 (Eastern Daylight Time),icsfy_100
111,167,PrePlus,jim,Thu Sep 10 2015 14:57:13 GMT-0400 (Eastern Daylight Time),icsfy_100
112,144,Normal,jim,Thu Sep 10 2015 14:57:16 GMT-0400 (Eastern Daylight Time),icsfy_100
113,154,PrePlus,jim,Thu Sep 10 2015 14:57:22 GMT-0400 (Eastern Daylight Time),icsfy_100
114,184,PrePlus,jim,Thu Sep 10 2015 14:57:26 GMT-0400 (Eastern Daylight Time),icsfy_100
115,168,PrePlus,jim,Thu Sep 10 2015 14:57:29 GMT-0400 (Eastern Daylight Time),icsfy_100
116,155,PrePlus,jim,Thu Sep 10 2015 14:57:32 GMT-0400 (Eastern Daylight Time),icsfy_100
117,179,Normal,jim,Thu Sep 10 2015 14:57:38 GMT-0400 (Eastern Daylight Time),icsfy_100
118,137,PrePlus,jim,Thu Sep 10 2015 14:57:42 GMT-0400 (Eastern Daylight Time),icsfy_100
119,216,Plus,jim,Thu Sep 10 2015 14:57:45 GMT-0400 (Eastern Daylight Time),icsfy_100
12,208,Normal,jim,Thu Sep 10 2015 14:49:06 GMT-0400 (Eastern Daylight Time),icsfy_100
13,209,Normal,jim,Thu Sep 10 2015 14:49:10 GMT-0400 (Eastern Daylight Time),icsfy_100
14,187,Plus,jim,Thu Sep 10 2015 14:49:13 GMT-0400 (Eastern Daylight Time),icsfy_100
15,163,PrePlus,jim,Thu Sep 10 2015 14:49:21 GMT-0400 (Eastern Daylight Time),icsfy_100
16,182,Plus,jim,Thu Sep 10 2015 14:49:25 GMT-0400 (Eastern Daylight Time),icsfy_100
17,134,PrePlus,jim,Thu Sep 10 2015 14:49:36 GMT-0400 (Eastern Daylight Time),icsfy_100
18,132,PrePlus,jim,Thu Sep 10 2015 14:49:39 GMT-0400 (Eastern Daylight Time),icsfy_100
19,195,Normal,jim,Thu Sep 10 2015 14:49:42 GMT-0400 (Eastern Daylight Time),icsfy_100
2,219,Normal,jim,Thu Sep 10 2015 14:47:56 GMT-0400 (Eastern Daylight Time),icsfy_100
20,180,Plus,jim,Thu Sep 10 2015 14:49:50 GMT-0400 (Eastern Daylight Time),icsfy_100
21,218,PrePlus,jim,Thu Sep 10 2015 14:49:58 GMT-0400 (Eastern Daylight Time),icsfy_100
22,194,Normal,jim,Thu Sep 10 2015 14:50:01 GMT-0400 (Eastern Daylight Time),icsfy_100
23,156,Normal,jim,Thu Sep 10 2015 14:50:05 GMT-0400 (Eastern Daylight Time),icsfy_100
24,136,Normal,jim,Thu Sep 10 2015 14:50:11 GMT-0400 (Eastern Daylight Time),icsfy_100
25,149,Plus,jim,Thu Sep 10 2015 14:50:14 GMT-0400 (Eastern Daylight Time),icsfy_100
26,188,PrePlus,jim,Thu Sep 10 2015 14:50:25 GMT-0400 (Eastern Daylight Time),icsfy_100
27,220,Plus,jim,Thu Sep 10 2015 14:50:29 GMT-0400 (Eastern Daylight Time),icsfy_100
28,151,Normal,jim,Thu Sep 10 2015 14:50:34 GMT-0400 (Eastern Daylight Time),icsfy_100
29,211,Plus,jim,Thu Sep 10 2015 14:50:38 GMT-0400 (Eastern Daylight Time),icsfy_100
3,143,Plus,jim,Thu Sep 10 2015 14:48:08 GMT-0400 (Eastern Daylight Time),icsfy_100
30,172,PrePlus,jim,Thu Sep 10 2015 14:50:50 GMT-0400 (Eastern Daylight Time),icsfy_100
31,186,Plus,jim,Thu Sep 10 2015 14:50:54 GMT-0400 (Eastern Daylight Time),icsfy_100
32,142,Plus,jim,Thu Sep 10 2015 14:50:56 GMT-0400 (Eastern Daylight Time),icsfy_100
33,215,Normal,jim,Thu Sep 10 2015 14:51:07 GMT-0400 (Eastern Daylight Time),icsfy_100
34,132,PrePlus,jim,Thu Sep 10 2015 14:51:10 GMT-0400 (Eastern Daylight Time),icsfy_100
35,169,PrePlus,jim,Thu Sep 10 2015 14:51:22 GMT-0400 (Eastern Daylight Time),icsfy_100
36,147,PrePlus,jim,Thu Sep 10 2015 14:51:26 GMT-0400 (Eastern Daylight Time),icsfy_100
37,176,Normal,jim,Thu Sep 10 2015 14:51:31 GMT-0400 (Eastern Daylight Time),icsfy_100
38,173,PrePlus,jim,Thu Sep 10 2015 14:51:36 GMT-0400 (Eastern Daylight Time),icsfy_100
39,133,Normal,jim,Thu Sep 10 2015 14:51:40 GMT-0400 (Eastern Daylight Time),icsfy_100
4,175,Normal,jim,Thu Sep 10 2015 14:48:17 GMT-0400 (Eastern Daylight Time),icsfy_100
40,201,Normal,jim,Thu Sep 10 2015 14:51:47 GMT-0400 (Eastern Daylight Time),icsfy_100
41,217,Normal,jim,Thu Sep 10 2015 14:51:52 GMT-0400 (Eastern Daylight Time),icsfy_100
42,138,Normal,jim,Thu Sep 10 2015 14:51:58 GMT-0400 (Eastern Daylight Time),icsfy_100
43,173,PrePlus,jim,Thu Sep 10 2015 14:52:02 GMT-0400 (Eastern Daylight Time),icsfy_100
44,170,PrePlus,jim,Thu Sep 10 2015 14:52:08 GMT-0400 (Eastern Daylight Time),icsfy_100
45,129,PrePlus,jim,Thu Sep 10 2015 14:52:12 GMT-0400 (Eastern Daylight Time),icsfy_100
46,157,PrePlus,jim,Thu Sep 10 2015 14:52:18 GMT-0400 (Eastern Daylight Time),icsfy_100
47,174,PrePlus,jim,Thu Sep 10 2015 14:52:23 GMT-0400 (Eastern Daylight Time),icsfy_100
48,214,Plus,jim,Thu Sep 10 2015 14:52:27 GMT-0400 (Eastern Daylight Time),icsfy_100
49,164,PrePlus,jim,Thu Sep 10 2015 14:52:33 GMT-0400 (Eastern Daylight Time),icsfy_100
5,177,Normal,jim,Thu Sep 10 2015 14:48:23 GMT-0400 (Eastern Daylight Time),icsfy_100
50,183,Normal,jim,Thu Sep 10 2015 14:52:38 GMT-0400 (Eastern Daylight Time),icsfy_100
51,152,Normal,jim,Thu Sep 10 2015 14:52:46 GMT-0400 (Eastern Daylight Time),icsfy_100
52,183,Normal,jim,Thu Sep 10 2015 14:52:51 GMT-0400 (Eastern Daylight Time),icsfy_100
53,126,Plus,jim,Thu Sep 10 2015 14:52:57 GMT-0400 (Eastern Daylight Time),icsfy_100
54,176,PrePlus,jim,Thu Sep 10 2015 14:53:05 GMT-0400 (Eastern Daylight Time),icsfy_100
55,205,Normal,jim,Thu Sep 10 2015 14:53:09 GMT-0400 (Eastern Daylight Time),icsfy_100
56,130,Plus,jim,Thu Sep 10 2015 14:53:16 GMT-0400 (Eastern Daylight Time),icsfy_100
57,135,Normal,jim,Thu Sep 10 2015 14:53:23 GMT-0400 (Eastern Daylight Time),icsfy_100
58,199,Plus,jim,Thu Sep 10 2015 14:53:27 GMT-0400 (Eastern Daylight Time),icsfy_100
59,185,PrePlus,jim,Thu Sep 10 2015 14:53:32 GMT-0400 (Eastern Daylight Time),icsfy_100
6,198,Normal,jim,Thu Sep 10 2015 14:48:26 GMT-0400 (Eastern Daylight Time),icsfy_100
60,202,Normal,jim,Thu Sep 10 2015 14:53:35 GMT-0400 (Eastern Daylight Time),icsfy_100
61,196,Normal,jim,Thu Sep 10 2015 14:53:39 GMT-0400 (Eastern Daylight Time),icsfy_100
62,189,Normal,jim,Thu Sep 10 2015 14:53:43 GMT-0400 (Eastern Daylight Time),icsfy_100
63,207,Plus,jim,Thu Sep 10 2015 14:53:47 GMT-0400 (Eastern Daylight Time),icsfy_100
64,159,Plus,jim,Thu Sep 10 2015 14:53:49 GMT-0400 (Eastern Daylight Time),icsfy_100
65,153,Plus,jim,Thu Sep 10 2015 14:53:52 GMT-0400 (Eastern Daylight Time),icsfy_100
66,197,Normal,jim,Thu Sep 10 2015 14:53:56 GMT-0400 (Eastern Daylight Time),icsfy_100
67,192,Normal,jim,Thu Sep 10 2015 14:54:01 GMT-0400 (Eastern Daylight Time),icsfy_100
68,139,Normal,jim,Thu Sep 10 2015 14:54:05 GMT-0400 (Eastern Daylight Time),icsfy_100
69,193,PrePlus,jim,Thu Sep 10 2015 14:54:09 GMT-0400 (Eastern Daylight Time),icsfy_100
7,213,Normal,jim,Thu Sep 10 2015 14:48:35 GMT-0400 (Eastern Daylight Time),icsfy_100
70,212,PrePlus,jim,Thu Sep 10 2015 14:54:14 GMT-0400 (Eastern Daylight Time),icsfy_100
71,171,PrePlus,jim,Thu Sep 10 2015 14:54:20 GMT-0400 (Eastern Daylight Time),icsfy_100
72,178,Normal,jim,Thu Sep 10 2015 14:54:24 GMT-0400 (Eastern Daylight Time),icsfy_100
73,127,Plus,jim,Thu Sep 10 2015 14:54:27 GMT-0400 (Eastern Daylight Time),icsfy_100
74,191,Plus,jim,Thu Sep 10 2015 14:54:29 GMT-0400 (Eastern Daylight Time),icsfy_100
75,200,Plus,jim,Thu Sep 10 2015 14:54:33 GMT-0400 (Eastern Daylight Time),icsfy_100
76,125,PrePlus,jim,Thu Sep 10 2015 14:54:38 GMT-0400 (Eastern Daylight Time),icsfy_100
77,185,PrePlus,jim,Thu Sep 10 2015 14:54:41 GMT-0400 (Eastern Daylight Time),icsfy_100
78,190,Normal,jim,Thu Sep 10 2015 14:54:48 GMT-0400 (Eastern Daylight Time),icsfy_100
79,210,PrePlus,jim,Thu Sep 10 2015 14:54:55 GMT-0400 (Eastern Daylight Time),icsfy_100
8,139,Normal,jim,Thu Sep 10 2015 14:48:38 GMT-0400 (Eastern Daylight Time),icsfy_100
80,129,PrePlus,jim,Thu Sep 10 2015 14:54:58 GMT-0400 (Eastern Daylight Time),icsfy_100
81,160,Normal,jim,Thu Sep 10 2015 14:55:02 GMT-0400 (Eastern Daylight Time),icsfy_100
82,141,Plus,jim,Thu Sep 10 2015 14:55:06 GMT-0400 (Eastern Daylight Time),icsfy_100
83,140,PrePlus,jim,Thu Sep 10 2015 14:55:09 GMT-0400 (Eastern Daylight Time),icsfy_100
84,146,PrePlus,jim,Thu Sep 10 2015 14:55:15 GMT-0400 (Eastern Daylight Time),icsfy_100
85,128,Normal,jim,Thu Sep 10 2015 14:55:19 GMT-0400 (Eastern Daylight Time),icsfy_100
86,170,Normal,jim,Thu Sep 10 2015 14:55:21 GMT-0400 (Eastern Daylight Time),icsfy_100
87,181,Plus,jim,Thu Sep 10 2015 14:55:25 GMT-0400 (Eastern Daylight Time),icsfy_100
88,159,PrePlus,jim,Thu Sep 10 2015 14:55:30 GMT-0400 (Eastern Daylight Time),icsfy_100
89,161,Normal,jim,Thu Sep 10 2015 14:55:35 GMT-0400 (Eastern Daylight Time),icsfy_100
9,174,Normal,jim,Thu Sep 10 2015 14:48:47 GMT-0400 (Eastern Daylight Time),icsfy_100
90,131,Normal,jim,Thu Sep 10 2015 14:55:39 GMT-0400 (Eastern Daylight Time),icsfy_100
91,204,Normal,jim,Thu Sep 10 2015 14:55:41 GMT-0400 (Eastern Daylight Time),icsfy_100
92,145,Plus,jim,Thu Sep 10 2015 14:55:44 GMT-0400 (Eastern Daylight Time),icsfy_100
93,196,Normal,jim,Thu Sep 10 2015 14:55:48 GMT-0400 (Eastern Daylight Time),icsfy_100
94,148,PrePlus,jim,Thu Sep 10 2015 14:55:52 GMT-0400 (Eastern Daylight Time),icsfy_100
95,214,Plus,jim,Thu Sep 10 2015 14:55:55 GMT-0400 (Eastern Daylight Time),icsfy_100
96,152,Normal,jim,Thu Sep 10 2015 14:56:03 GMT-0400 (Eastern Daylight Time),icsfy_100
97,155,PrePlus,jim,Thu Sep 10 2015 14:56:07 GMT-0400 (Eastern Daylight Time),icsfy_100
98,142,Plus,jim,Thu Sep 10 2015 14:56:10 GMT-0400 (Eastern Daylight Time),icsfy_100
99,121,PrePlus,jim,Thu Sep 10 2015 14:56:14 GMT-0400 (Eastern Daylight Time),icsfy_100
0,165,PrePlus,karyn,Wed Jul 29 2015 16:45:15 GMT-0400 (Eastern Daylight Time),icsfy_100
1,194,Normal,karyn,Wed Jul 29 2015 16:45:19 GMT-0400 (Eastern Daylight Time),icsfy_100
10,206,Normal,karyn,Wed Jul 29 2015 16:45:44 GMT-0400 (Eastern Daylight Time),icsfy_100
100,124,Normal,karyn,Wed Jul 29 2015 16:56:07 GMT-0400 (Eastern Daylight Time),icsfy_100
101,203,PrePlus,karyn,Wed Jul 29 2015 16:56:13 GMT-0400 (Eastern Daylight Time),icsfy_100
102,158,Plus,karyn,Wed Jul 29 2015 16:56:16 GMT-0400 (Eastern Daylight Time),icsfy_100
103,122,PrePlus,karyn,Wed Jul 29 2015 16:56:22 GMT-0400 (Eastern Daylight Time),icsfy_100
104,123,PrePlus,karyn,Wed Jul 29 2015 16:56:33 GMT-0400 (Eastern Daylight Time),icsfy_100
105,166,Normal,karyn,Wed Jul 29 2015 16:56:35 GMT-0400 (Eastern Daylight Time),icsfy_100
106,178,Normal,karyn,Wed Jul 29 2015 16:56:37 GMT-0400 (Eastern Daylight Time),icsfy_100
107,161,Normal,karyn,Wed Jul 29 2015 16:56:38 GMT-0400 (Eastern Daylight Time),icsfy_100
108,150,Normal,karyn,Wed Jul 29 2015 16:56:40 GMT-0400 (Eastern Daylight Time),icsfy_100
109,123,PrePlus,karyn,Wed Jul 29 2015 16:56:43 GMT-0400 (Eastern Daylight Time),icsfy_100
11,162,PrePlus,karyn,Wed Jul 29 2015 16:45:46 GMT-0400 (Eastern Daylight Time),icsfy_100
110,180,Plus,karyn,Wed Jul 29 2015 16:56:45 GMT-0400 (Eastern Daylight Time),icsfy_100
111,167,PrePlus,karyn,Wed Jul 29 2015 16:56:55 GMT-0400 (Eastern Daylight Time),icsfy_100
112,144,Normal,karyn,Wed Jul 29 2015 16:56:56 GMT-0400 (Eastern Daylight Time),icsfy_100
113,154,Normal,karyn,Wed Jul 29 2015 16:56:58 GMT-0400 (Eastern Daylight Time),icsfy_100
114,184,Normal,karyn,Wed Jul 29 2015 16:56:59 GMT-0400 (Eastern Daylight Time),icsfy_100
115,168,Normal,karyn,Wed Jul 29 2015 16:57:01 GMT-0400 (Eastern Daylight Time),icsfy_100
116,155,Normal,karyn,Wed Jul 29 2015 16:57:02 GMT-0400 (Eastern Daylight Time),icsfy_100
117,179,Normal,karyn,Wed Jul 29 2015 16:57:04 GMT-0400 (Eastern Daylight Time),icsfy_100
118,137,PrePlus,karyn,Wed Jul 29 2015 16:57:08 GMT-0400 (Eastern Daylight Time),icsfy_100
119,216,Plus,karyn,Wed Jul 29 2015 16:57:10 GMT-0400 (Eastern Daylight Time),icsfy_100
12,208,Normal,karyn,Wed Jul 29 2015 16:45:48 GMT-0400 (Eastern Daylight Time),icsfy_100
13,209,Normal,karyn,Wed Jul 29 2015 16:45:49 GMT-0400 (Eastern Daylight Time),icsfy_100
